Review text,Amazon Rating,Date of Review
\n\n  Good and comfortable product\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Not flexible\n\n,3.0 out of 5 stars,Reviewed in India on 17 May 2018
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 14 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 31 July 2019
\n\n  the strength of the diaper has been weak as compared to earlier one...its getting easily teared while wearing\n\n,1.0 out of 5 stars,Reviewed in India on 30 July 2019
\n\n  Always Good\n\n,5.0 out of 5 stars,Reviewed in India on 26 December 2018
\n\n  Rash free like the product thank u amazon\n\n,4.0 out of 5 stars,Reviewed in India on 11 March 2020
\n\n  This time new type of Huggies pant received and they are leaking everyday.worst quality.\n\n,3.0 out of 5 stars,Reviewed in India on 3 September 2019
\n\n  Been purchasing this pack for sometimes now. No complain.\n\n,5.0 out of 5 stars,Reviewed in India on 27 March 2019
\n\n  Good to use\n\n,4.0 out of 5 stars,Reviewed in India on 25 April 2021
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 27 July 2019
\n\n  I like this product but the manufacturer should work on it's softness.\n\n,4.0 out of 5 stars,Reviewed in India on 17 September 2019
"\n\n  Not satisfied, urine deposited in a particular position not spread entire area.\n\n",4.0 out of 5 stars,Reviewed in India on 9 January 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 7 December 2020
\n\n  Satisfied\n\n,5.0 out of 5 stars,Reviewed in India on 13 July 2019
\n\n  Duplicate product.\n\n,1.0 out of 5 stars,Reviewed in India on 2 April 2021
\n\n  Great experience\n\n,5.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 22 August 2018
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 13 December 2018
\n\n  It was gr8\n\n,5.0 out of 5 stars,Reviewed in India on 21 December 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 31 October 2019
\n\n  Good withstanding  capacity\n\n,4.0 out of 5 stars,Reviewed in India on 5 December 2020
\n\n  The product is too hard something wrong in diaper. My baby  whenever wear that some alergic started  red reaches.\n\n,1.0 out of 5 stars,Reviewed in India on 27 August 2019
\n\n  Like\n\n,5.0 out of 5 stars,Reviewed in India on 30 October 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 13 January 2019
"\n\n  Good delivery, i am fully satisfied.\n\n",5.0 out of 5 stars,Reviewed in India on 25 July 2019
\n\n  tnq amazon\n\n,5.0 out of 5 stars,Reviewed in India on 16 March 2021
\n\n  Average quality. According to money.\n\n,3.0 out of 5 stars,Reviewed in India on 1 August 2020
\n\n  I recommend for babies.\n\n,5.0 out of 5 stars,Reviewed in India on 28 June 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 25 January 2021
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 25 August 2020
"\n\n  Bad quantity, leakage problem.\n\n",1.0 out of 5 stars,Reviewed in India on 8 November 2020
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 23 October 2019
\n\n  When my item got it I check it is damaged\n\n,1.0 out of 5 stars,Reviewed in India on 19 June 2020
"\n\n  The item I received is torn one, it may be defective,  I just want 5o replace it\n\n",1.0 out of 5 stars,Reviewed in India on 24 February 2020
\n\n  Some diapers are good and some are of poor quality and are not leak proof.That is what disappointing me.\n\n,3.0 out of 5 stars,Reviewed in India on 28 October 2019
"\n\n  Very good product but size large but diaper small leakage, softness ok\n\n",2.0 out of 5 stars,Reviewed in India on 6 January 2020
\n\n  Dislike\n\n,1.0 out of 5 stars,Reviewed in India on 20 September 2020
\n\n  Duplicate product receivedInferior qualityDid mot expect this from amazon\n\n,1.0 out of 5 stars,Reviewed in India on 11 September 2019
\n\n  Absorbency was very good also softness\n\n,5.0 out of 5 stars,Reviewed in India on 3 January 2021
\n\n  Product is good n also very quick delivery\n\n,4.0 out of 5 stars,Reviewed in India on 2 February 2021
\n\n  Ok\n\n,5.0 out of 5 stars,Reviewed in India on 30 July 2019
\n\n  It's good good good..NO leakagesI'm using 9months huggies diapper. Its really really good.\n\n,5.0 out of 5 stars,Reviewed in India on 1 July 2019
\n\n  Not good\n\n,1.0 out of 5 stars,Reviewed in India on 17 January 2020
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 31 May 2019
\n\n  Product is waste\n\n,1.0 out of 5 stars,Reviewed in India on 1 October 2019
\n\n  Good Product. Go for it without doubt\n\n,4.0 out of 5 stars,Reviewed in India on 26 August 2019
\n\n  Bad quality absorption is poor and leaking\n\n,1.0 out of 5 stars,Reviewed in India on 30 January 2021
\n\n  Good quality\n\n,5.0 out of 5 stars,Reviewed in India on 9 August 2020
"\n\n  Sizeis small,it always leek\n\n",2.0 out of 5 stars,Reviewed in India on 16 October 2018
"\n\n  Worst product ,they don't have replacement, my kid got rash ...not recommended, and no replacement also.\n\n",1.0 out of 5 stars,Reviewed in India on 5 April 2019
\n\n  I am unsatisfied with the product packing.\n\n,1.0 out of 5 stars,Reviewed in India on 1 October 2020
\n\n  Duplicate product\n\n,1.0 out of 5 stars,Reviewed in India on 18 December 2018
\n\n  Side ilastic is very delicate\n\n,1.0 out of 5 stars,Reviewed in India on 9 September 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 29 November 2020
\n\n  Very nice product and price is less than mummy pokopants .\n\n,5.0 out of 5 stars,Reviewed in India on 2 February 2020
\n\n  Good product and worth for money\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Good product.but price little more\n\n,4.0 out of 5 stars,Reviewed in India on 15 September 2019
\n\n  Very useful and baby happy mom happy leakage  se bachai acchi nini laye huggies pants.\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 5 July 2019
\n\n  Best price of theproduct\n\n,5.0 out of 5 stars,Reviewed in India on 18 October 2019
\n\n  \U0001f44d\n\n,4.0 out of 5 stars,Reviewed in India on 23 September 2020
\n\n  I want complaints against the leakness of all the diapers ...\n\n,3.0 out of 5 stars,Reviewed in India on 5 January 2020
\n\n  Got only one pack but it is mentioned as combo\n\n,1.0 out of 5 stars,Reviewed in India on 28 June 2020
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 24 August 2020
\n\n  Over pressure urine is leak. Softness is OK. 75% is absorbency.\n\n,5.0 out of 5 stars,Reviewed in India on 24 June 2019
\n\n  reliable\n\n,5.0 out of 5 stars,Reviewed in India on 23 May 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 7 June 2020
\n\n  Not good at all\n\n,1.0 out of 5 stars,Reviewed in India on 24 March 2021
\n\n  Good product...\n\n,4.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 19 October 2018
\n\n  Does the job well\n\n,5.0 out of 5 stars,Reviewed in India on 28 July 2019
\n\n  Value for money...\n\n,5.0 out of 5 stars,Reviewed in India on 11 October 2019
\n\n  ok ok\n\n,4.0 out of 5 stars,Reviewed in India on 4 November 2019
\n\n  Just go for it.\n\n,5.0 out of 5 stars,Reviewed in India on 20 December 2019
\n\n  I didn't like it. The absorbency  is low\n\n,1.0 out of 5 stars,Reviewed in India on 9 June 2020
\n\n  Ok Nece\n\n,5.0 out of 5 stars,Reviewed in India on 11 November 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 5 September 2019
"\n\n  Poor Quality, diaper was full in 6 to 7 hours\n\n",2.0 out of 5 stars,Reviewed in India on 31 March 2018
\n\n  nice product and cheap too\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2019
\n\n  Causes rashes. Absorbance capacity is too poor.\n\n,1.0 out of 5 stars,Reviewed in India on 10 October 2020
\n\n  Good product at decent price value.\n\n,4.0 out of 5 stars,Reviewed in India on 6 December 2019
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 15 March 2019
\n\n  Excellent product\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Its so good while comparing with other\n\n,5.0 out of 5 stars,Reviewed in India on 15 December 2020
\n\n  Material quality & durablity is good.It's soft and comforts bang.\n\n,5.0 out of 5 stars,Reviewed in India on 6 February 2019
\n\n  Good packing and good product\n\n,5.0 out of 5 stars,Reviewed in India on 28 August 2020
\n\n  Some not in that level of quality.. not worth of such big amount..\n\n,1.0 out of 5 stars,Reviewed in India on 6 January 2020
\n\n  Nice\n\n,4.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  I have ordered same product earlier too but this time I have received a inferior quality of the brand\n\n,1.0 out of 5 stars,Reviewed in India on 12 August 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 1 March 2020
\n\n  Quality is so poor.\n\n,1.0 out of 5 stars,Reviewed in India on 6 April 2019
\n\n  Generic quality not good sorry not packaging profer tear package\n\n,1.0 out of 5 stars,Reviewed in India on 22 July 2020
\n\n  Not good\n\n,1.0 out of 5 stars,Reviewed in India on 3 November 2019
\n\n  Getting rashes on by my baby's bumb after using these diapers... quality of daipers are not great compare to what we get in US\n\n,1.0 out of 5 stars,Reviewed in India on 21 January 2019
\n\n  Great offers on few days which is worthy\n\n,5.0 out of 5 stars,Reviewed in India on 16 August 2018
"\n\n  Very bad don't buy, no leak proof, and creating rashes to baby.\n\n",1.0 out of 5 stars,Reviewed in India on 26 July 2020
\n\n  Not comfortable to the baby.\n\n,1.0 out of 5 stars,Reviewed in India on 13 February 2021
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 20 December 2020
\n\n  Would like to have more offer on this as my demand is more for my kid.\n\n,4.0 out of 5 stars,Reviewed in India on 1 July 2019
\n\n  We ordered combo pack (2packets) but we receive single packet\n\n,1.0 out of 5 stars,Reviewed in India on 10 August 2020
\n\n  Softness is good but problem is leak very fast\n\n,4.0 out of 5 stars,Reviewed in India on 26 June 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 1 December 2019
"\n\n  This time product received was not in a good condition, it was leaking, torn and worst....\n\n",3.0 out of 5 stars,Reviewed in India on 27 August 2019
\n\n  good one.\n\n,5.0 out of 5 stars,Reviewed in India on 12 March 2018
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 23 June 2020
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 30 March 2021
\n\n  Good But 12hrs not support\n\n,5.0 out of 5 stars,Reviewed in India on 5 December 2019
\n\n  Good buy\n\n,5.0 out of 5 stars,Reviewed in India on 4 May 2017
\n\n  Duplicate product received. It is just for 1 time use and 2nd time it is not absorbing and leaking out.\n\n,1.0 out of 5 stars,Reviewed in India on 23 September 2019
"\n\n  i like it,\n\n",4.0 out of 5 stars,Reviewed in India on 11 October 2018
\n\n  Sometimes it leak\n\n,3.0 out of 5 stars,Reviewed in India on 23 May 2019
\n\n  Superb\n\n,5.0 out of 5 stars,Reviewed in India on 11 November 2019
"\n\n  Product delivered is duplicate, it leaking a lot 2 diapers out of first 3 are leaking, pathetic for money!!\n\n",1.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  It leeks in just 3-4 hours.\n\n,5.0 out of 5 stars,Reviewed in India on 3 July 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 20 April 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 18 March 2021
"\n\n  Not up to the mark , comparing to mamy poko pants\n\n",3.0 out of 5 stars,Reviewed in India on 20 July 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 6 January 2020
\n\n  This is an amazing product for babies...I like it's softness n absorbency\n\n,1.0 out of 5 stars,Reviewed in India on 5 May 2020
\n\n  Good quality. Safe for kids.\n\n,5.0 out of 5 stars,Reviewed in India on 13 August 2020
\n\n  Worst diapers...looklike old stock has been dumped... leaking a lot...\n\n,1.0 out of 5 stars,Reviewed in India on 21 September 2019
\n\n  I use it from last 1year it's very good but I got this packet very poor quality ...not absorb urine very bad\n\n,1.0 out of 5 stars,Reviewed in India on 10 August 2019
\n\n  I ordered requarely from here but last supply i received having very very low quality.very disappointed.\n\n,1.0 out of 5 stars,Reviewed in India on 10 September 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 31 July 2019
\n\n  Highly satisfied with the product\n\n,5.0 out of 5 stars,Reviewed in India on 28 December 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 10 December 2020
\n\n  Na\n\n,5.0 out of 5 stars,Reviewed in India on 28 October 2019
\n\n  Stitching not properly 9pants damage kindly replace\n\n,1.0 out of 5 stars,Reviewed in India on 14 October 2020
\n\n  Softness no leakage\n\n,5.0 out of 5 stars,Reviewed in India on 18 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 30 July 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 20 November 2019
\n\n  Good discount i got here..Thanks Amazon....looking forward to see some more deals from amazon. I will recommned to all go ahead\n\n,5.0 out of 5 stars,Reviewed in India on 29 December 2013
\n\n  Qlty issue.\n\n,2.0 out of 5 stars,Reviewed in India on 6 March 2021
\n\n  Bad product\n\n,2.0 out of 5 stars,Reviewed in India on 14 February 2021
\n\n  The quality of the diaper is not as expected. The outer lining of the diaper gets separated after an hourof use.\n\n,1.0 out of 5 stars,Reviewed in India on 7 July 2019
\n\n  Good quality\n\n,5.0 out of 5 stars,Reviewed in India on 4 February 2021
\n\n  Absorbency is less then expected but it is very soft.\n\n,1.0 out of 5 stars,Reviewed in India on 5 August 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 October 2019
\n\n  It's good for kid\n\n,5.0 out of 5 stars,Reviewed in India on 22 June 2019
\n\n  Very nice\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2019
\n\n  Good Quality\n\n,5.0 out of 5 stars,Reviewed in India on 18 July 2018
"\n\n  Badly licking, absorbing ability is not good.\n\n",1.0 out of 5 stars,Reviewed in India on 24 September 2020
"\n\n  Good, but packet was little damaged.\n\n",4.0 out of 5 stars,Reviewed in India on 7 April 2020
\n\n  Leak proof\n\n,1.0 out of 5 stars,Reviewed in India on 27 September 2019
\n\n  Good quality\n\n,4.0 out of 5 stars,Reviewed in India on 6 January 2019
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2020
\n\n  This product was not absorbing properly. Most of the time we found it wet.\n\n,1.0 out of 5 stars,Reviewed in India on 18 July 2015
"\n\n  Soft edge, no rash marks..\n\n",5.0 out of 5 stars,Reviewed in India on 19 March 2021
\n\n  Fake product sold by Amazon. No quality check. Start leaking and gives rashes to your kid.\n\n,1.0 out of 5 stars,Reviewed in India on 14 October 2019
\n\n  softness\n\n,5.0 out of 5 stars,Reviewed in India on 11 October 2019
\n\n  Received a damage packetWant to replace the same\n\n,1.0 out of 5 stars,Reviewed in India on 15 July 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 7 April 2019
\n\n  vry gud\n\n,5.0 out of 5 stars,Reviewed in India on 1 December 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 25 December 2019
\n\n  nice\n\n,5.0 out of 5 stars,Reviewed in India on 3 October 2019
\n\n  Awesome\n\n,5.0 out of 5 stars,Reviewed in India on 29 February 2020
\n\n  Poor quality.. not much observing..\n\n,1.0 out of 5 stars,Reviewed in India on 1 February 2021
\n\n  Vry comfortable\n\n,5.0 out of 5 stars,Reviewed in India on 10 November 2019
\n\n  Just satisfaction\n\n,5.0 out of 5 stars,Reviewed in India on 23 October 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 27 March 2021
\n\n  Gd\n\n,5.0 out of 5 stars,Reviewed in India on 8 March 2021
\n\n  Huggies wonder pants is so soft diaper for babies.....\U0001f60a\n\n,3.0 out of 5 stars,Reviewed in India on 28 December 2019
\n\n  Soft ness Is good but absorness quality 0\n\n,1.0 out of 5 stars,Reviewed in India on 18 October 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 November 2019
\n\n  Okk\n\n,4.0 out of 5 stars,Reviewed in India on 18 November 2019
\n\n  Present quality Huggies daipers was not good previous Huggies daipers was very good quality.\n\n,2.0 out of 5 stars,Reviewed in India on 24 September 2019
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 8 November 2017
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 9 November 2019
\n\n  Worthy\n\n,5.0 out of 5 stars,Reviewed in India on 4 March 2020
\n\n  Very good product\n\n,5.0 out of 5 stars,Reviewed in India on 26 August 2020
\n\n  Poor quality\n\n,1.0 out of 5 stars,Reviewed in India on 4 September 2019
\n\n  Ordered for a combo of 2 packs of 46. Received only one\n\n,1.0 out of 5 stars,Reviewed in India on 3 July 2020
\n\n  Like\n\n,5.0 out of 5 stars,Reviewed in India on 2 December 2020
\n\n  Its ok\n\n,3.0 out of 5 stars,Reviewed in India on 5 August 2019
\n\n  5 star\n\n,5.0 out of 5 stars,Reviewed in India on 18 January 2020
\n\n  5 star\n\n,5.0 out of 5 stars,Reviewed in India on 18 January 2020
\n\n  It is simple and relaxing for babies\U0001f44d\n\n,5.0 out of 5 stars,Reviewed in India on 1 November 2020
\n\n  I got only one pack i had order for set of two now wat. Must do\n\n,4.0 out of 5 stars,Reviewed in India on 27 June 2020
\n\n  It was a very worst experience from Amazon for the first time I was shocked to see the bad product\n\n,1.0 out of 5 stars,Reviewed in India on 30 July 2019
\n\n  Smaller than other diapers of same size. Leaking issues as it doesn't cover the buttocks properly.\n\n,3.0 out of 5 stars,Reviewed in India on 30 July 2019
\n\n  Very nice productV helpful for baby\n\n,5.0 out of 5 stars,Reviewed in India on 7 December 2020
\n\n  Loosed as per weight and size. Leak\n\n,3.0 out of 5 stars,Reviewed in India on 11 December 2019
\n\n  Worth for money\n\n,5.0 out of 5 stars,Reviewed in India on 21 November 2018
\n\n  Very good product. I like it very much.\n\n,5.0 out of 5 stars,Reviewed in India on 3 January 2020
\n\n  Average...\n\n,5.0 out of 5 stars,Reviewed in India on 24 October 2019
\n\n  It was ok product\n\n,3.0 out of 5 stars,Reviewed in India on 8 March 2020
\n\n  Leak issue\n\n,5.0 out of 5 stars,Reviewed in India on 31 July 2019
\n\n  One of the best\n\n,5.0 out of 5 stars,Reviewed in India on 26 October 2020
"\n\n  Good product with less price,soft but not leak proof.\n\n",5.0 out of 5 stars,Reviewed in India on 14 July 2019
\n\n  Quality not good\n\n,1.0 out of 5 stars,Reviewed in India on 18 April 2021
\n\n  Quality not good\n\n,1.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  Leaking one side\n\n,1.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  Very nice \U0001f44c\n\n,5.0 out of 5 stars,Reviewed in India on 29 July 2020
\n\n  Material is different (low quality) as compared to my previous orders of the same Diapers.\n\n,2.0 out of 5 stars,Reviewed in India on 30 November 2019
\n\n  Duplicate product ....waste of money\n\n,1.0 out of 5 stars,Reviewed in India on 4 October 2019
\n\n  It's not leak proof\n\n,3.0 out of 5 stars,Reviewed in India on 16 February 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2019
\n\n  Bed product leaking problemI want to return 1 packet\n\n,1.0 out of 5 stars,Reviewed in India on 24 July 2020
\n\n  Poor holding  capacity\n\n,1.0 out of 5 stars,Reviewed in India on 20 December 2020
\n\n  Absorb quality very low\n\n,2.0 out of 5 stars,Reviewed in India on 29 April 2021
\n\n  Absorbency is not good...Cause witness..It's irritating to child\n\n,4.0 out of 5 stars,Reviewed in India on 3 August 2019
\n\n  Very nice and soft..\n\n,5.0 out of 5 stars,Reviewed in India on 4 January 2021
\n\n  Very poor quality of product\n\n,1.0 out of 5 stars,Reviewed in India on 2 January 2021
\n\n  Overall product is good. But it's leaking.\n\n,3.0 out of 5 stars,Reviewed in India on 20 September 2020
\n\n  Awesome\n\n,4.0 out of 5 stars,Reviewed in India on 11 April 2021
\n\n  The best am using for my baby.\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  V good\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  This product not fit properly...\n\n,2.0 out of 5 stars,Reviewed in India on 30 November 2020
\n\n  Leak proof is not good so far. Also product cost is more.\n\n,3.0 out of 5 stars,Reviewed in India on 26 March 2020
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 9 August 2020
\n\n  Great product thanks Amazon\n\n,4.0 out of 5 stars,Reviewed in India on 8 November 2020
\n\n  Worst product\n\n,2.0 out of 5 stars,Reviewed in India on 21 February 2021
\n\n  At lower price it's Available on Paytm\n\n,1.0 out of 5 stars,Reviewed in India on 6 September 2019
\n\n  Good.\n\n,5.0 out of 5 stars,Reviewed in India on 22 February 2021
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 3 January 2021
"\n\n  Very poor product, doesn\u2019t long for last not even 4 hours. It starts to leak from sides. I won\u2019t buy this one & recommend, better to go for other options.\n\n",1.0 out of 5 stars,Reviewed in India on 8 June 2018
\n\n  Blindly go for mamypoko far better than Huggies.It is leaking after a few hours.\n\n,1.0 out of 5 stars,Reviewed in India on 31 May 2019
\n\n  good\n\n,4.0 out of 5 stars,Reviewed in India on 20 February 2020
\n\n  I've order huggies many times but this time was the best i got. Its soft and does not leak.\n\n,5.0 out of 5 stars,Reviewed in India on 31 August 2019
\n\n  This diaper is not good for baby . It left a severe rash on baby bump which last him more than a week\n\n,1.0 out of 5 stars,Reviewed in India on 12 June 2019
\n\n  Average\n\n,3.0 out of 5 stars,Reviewed in India on 12 October 2020
\n\n  its waste of money.. not absorbing which I bought it in deal\n\n,1.0 out of 5 stars,Reviewed in India on 24 August 2019
\n\n  There is no leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 10 June 2020
\n\n  Low quality\n\n,1.0 out of 5 stars,Reviewed in India on 25 May 2020
\n\n  Most better\n\n,5.0 out of 5 stars,Reviewed in India on 6 November 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 8 October 2018
\n\n  AWESOME\n\n,5.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  Product is good\n\n,5.0 out of 5 stars,Reviewed in India on 5 October 2019
\n\n  Awesome\n\n,5.0 out of 5 stars,Reviewed in India on 24 January 2020
\n\n  Good product\n\n,5.0 out of 5 stars,Reviewed in India on 14 December 2019
\n\n  I liked softness\n\n,5.0 out of 5 stars,Reviewed in India on 27 September 2020
\n\n  Ok\n\n,3.0 out of 5 stars,Reviewed in India on 2 March 2020
\n\n  Good  quality product\n\n,5.0 out of 5 stars,Reviewed in India on 22 April 2021
\n\n  Good Choice\n\n,5.0 out of 5 stars,Reviewed in India on 26 June 2019
"\n\n  Worst product, just waste of money . Advice not to purchase.\n\n",1.0 out of 5 stars,Reviewed in India on 23 June 2020
\n\n  It was one of the best diaper pants ever I have seen. Just go for it.\n\n,5.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  Very good and cheap\n\n,3.0 out of 5 stars,Reviewed in India on 28 August 2020
"\n\n  if use it over nigh, leak conferm\n\n",1.0 out of 5 stars,Reviewed in India on 6 November 2020
\n\n  Nice geniune product\n\n,5.0 out of 5 stars,Reviewed in India on 27 April 2021
\n\n  Suits pocket\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2021
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 10 March 2021
\n\n  Best product\n\n,5.0 out of 5 stars,Reviewed in India on 11 April 2021
\n\n  nice product\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2021
\n\n  Earlier this product is nice but now I get worse. Smell bad after 2-3 hours.\n\n,3.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  Very good for babies.\n\n,5.0 out of 5 stars,Reviewed in India on 29 October 2019
\n\n  Nice one..very useful..easy to discard...\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 January 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 20 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 15 January 2021
\n\n  good\n\n,5.0 out of 5 stars,Reviewed in India on 31 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 December 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 29 March 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 April 2021
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 17 March 2021
\n\n  This one is really good. Highly recommended\n\n,5.0 out of 5 stars,Reviewed in India on 21 September 2016
\n\n  Useful for my baby at outdoors visit.keeps my baby dry and happy too.its good to have by every mom for happy outing with her baby.\n\n,4.0 out of 5 stars,Reviewed in India on 16 May 2014
\n\n  Good to use\n\n,5.0 out of 5 stars,Reviewed in India on 26 April 2021
\n\n  Really good\n\n,4.0 out of 5 stars,Reviewed in India on 18 March 2021
\n\n  Leak proof\n\n,5.0 out of 5 stars,Reviewed in India on 26 October 2019
\n\n  Very good product as compared to other brands in market.\n\n,5.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  It is i think the worst baby diapers. Leakage starts within 2-3 h. Never buy this items.\n\n,1.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  Yes\n\n,5.0 out of 5 stars,Reviewed in India on 17 April 2021
\n\n  Bad bad product don\u2019t buy it guys it leaks a lot \U0001f620\n\n,1.0 out of 5 stars,Reviewed in India on 13 December 2019
\n\n  It's very soft and comfortable for babies and doesn't cause any rashes..\n\n,4.0 out of 5 stars,Reviewed in India on 7 March 2020
\n\n  Very very bad product I never ever recommended for purchase this\n\n,1.0 out of 5 stars,Reviewed in India on 29 August 2019
\n\n  Diapers were fine.\n\n,4.0 out of 5 stars,Reviewed in India on 24 August 2020
\n\n  Poor quality\n\n,1.0 out of 5 stars,Reviewed in India on 22 November 2020
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 22 July 2019
\n\n  I am not happy for this product\n\n,1.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  Excellent\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2021
\n\n  Very good\n\n,5.0 out of 5 stars,Reviewed in India on 14 March 2021
\n\n  Very good deal on a great product\n\n,4.0 out of 5 stars,Reviewed in India on 22 May 2018
\n\n  Like\n\n,5.0 out of 5 stars,Reviewed in India on 20 July 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 20 January 2021
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 30 August 2019
\n\n  Superb\n\n,5.0 out of 5 stars,Reviewed in India on 10 November 2019
\n\n  Must by this productLove u amazonBest shoping apps forever\n\n,5.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 19 January 2021
\n\n  Prompt in delivery and good for babies .... My kid simply jumps watching it when brought for her to wear.\n\n,5.0 out of 5 stars,Reviewed in India on 19 February 2015
\n\n  Good Service by Amazon.\n\n,5.0 out of 5 stars,Reviewed in India on 30 June 2020
\n\n  Disappointed after purchase this item\n\n,1.0 out of 5 stars,Reviewed in India on 11 May 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 16 July 2019
\n\n  So soft\n\n,5.0 out of 5 stars,Reviewed in India on 13 September 2019
\n\n  Good\n\n,3.0 out of 5 stars,Reviewed in India on 24 September 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 18 November 2020
